,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,PLAYER_ID,PLAYER_NAME,TimeFrame,PTS,AST,REB,PIE,SEASON_ID,ALL_STAR_APPEARANCES
0,1629620,Justin,Robinson,Justin Robinson,"Robinson, Justin",J. Robinson,justin-robinson,1997-10-12T00:00:00,Virginia Tech,USA,Virginia Tech/USA,6-1,195,2,55,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,justin_robinson,2019,2021,Y,Y,Y,2019,,,1629620,Justin Robinson,2021-22,3.5,0.5,1.0,0.017,12019,
0,1629011,Mitchell,Robinson,Mitchell Robinson,"Robinson, Mitchell",M. Robinson,mitchell-robinson,1998-04-01T00:00:00,Western Kentucky,USA,Western Kentucky/USA,7-0,240,3,23,Center-Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,mitchell_robinson,2018,2021,N,Y,Y,2018,2,36,1629011,Mitchell Robinson,2021-22,8.5,1.3,10.5,0.097,12018,
0,203922,Glenn,Robinson III,Glenn Robinson III,"Robinson III, Glenn",G. Robinson III,glenn-robinson-iii,1994-01-08T00:00:00,Michigan,USA,Michigan/USA,6-6,222,6,,Forward,Inactive,N,0,,,,,glenn_robinson iii,2014,2020,Y,Y,Y,2014,2,40,203922,Glenn Robinson III,career,5.9,0.8,2.6,,12014,0.0
0,1629676,Isaiah,Roby,Isaiah Roby,"Roby, Isaiah",I. Roby,isaiah-roby,1998-02-03T00:00:00,Nebraska-Lincoln,USA,Nebraska-Lincoln/USA,6-8,230,2,22,Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,roby_isaiah,2019,2021,Y,Y,Y,2019,2,45,1629676,Isaiah Roby,2021-22,3.7,0.3,2.3,0.029,12019,
0,200765,Rajon,Rondo,Rajon Rondo,"Rondo, Rajon",R. Rondo,rajon-rondo,1986-02-22T00:00:00,Kentucky,USA,Kentucky/USA,6-1,180,15,4,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,rajon_rondo,2006,2021,N,Y,Y,2006,1,21,200765,Rajon Rondo,2021-22,5.7,3.7,2.0,0.06,12006,
0,201565,Derrick,Rose,Derrick Rose,"Rose, Derrick",D. Rose,derrick-rose,1988-10-04T00:00:00,Memphis,USA,Memphis/USA,6-2,200,12,4,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,derrick_rose,2008,2021,N,Y,Y,2008,1,1,201565,Derrick Rose,2021-22,14.3,4.0,3.0,0.149,12008,
0,203082,Terrence,Ross,Terrence Ross,"Ross, Terrence",T. Ross,terrence-ross,1991-02-05T00:00:00,Washington,USA,Washington/USA,6-6,206,9,31,Guard-Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,terrence_ross,2012,2021,N,Y,Y,2012,1,8,203082,Terrence Ross,2021-22,12.3,1.5,1.3,0.067,12012,
0,1626179,Terry,Rozier,Terry Rozier,"Rozier, Terry",T. Rozier,terry-rozier,1994-03-17T00:00:00,Louisville,USA,Louisville/USA,6-1,190,6,3,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,terry_rozier,2015,2021,Y,Y,Y,2015,1,16,1626179,Terry Rozier,2021-22,6.0,2.0,2.0,0.02,12015,
0,201937,Ricky,Rubio,Ricky Rubio,"Rubio, Ricky",R. Rubio,ricky-rubio,1990-10-21T00:00:00,FC Barcelona,Spain,FC Barcelona/Spain,6-2,190,10,3,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,ricky_rubio,2011,2021,N,Y,Y,2009,1,5,201937,Ricky Rubio,2021-22,14.3,9.0,4.0,0.127,12011,
0,1626156,D'Angelo,Russell,D'Angelo Russell,"Russell, D'Angelo",D. Russell,dangelo-russell,1996-02-23T00:00:00,Ohio State,USA,Ohio State/USA,6-4,193,6,0,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,d'angelo_russell,2015,2021,N,Y,Y,2015,1,2,1626156,D'Angelo Russell,2021-22,14.3,4.0,4.0,0.093,12015,
0,1627734,Domantas,Sabonis,Domantas Sabonis,"Sabonis, Domantas",D. Sabonis,domantas-sabonis,1996-05-03T00:00:00,Gonzaga,Lithuania,Gonzaga/Lithuania,6-11,240,5,11,Forward-Center,Active,Y,1610612754,Pacers,IND,pacers,Indiana,domantas_sabonis,2016,2021,N,Y,Y,2016,1,11,1627734,Domantas Sabonis,2021-22,24.8,4.5,12.3,0.163,12016,
0,1629677,Luka,Samanic,Luka Samanic,"Samanic, Luka",L. Samanic,luka-samanic,2000-01-09T00:00:00,Union Olimpija,Croatia,Union Olimpija/Croatia,6-10,227,2,19,Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,luka_samanic,2019,2021,Y,Y,Y,2019,1,19,1629677,Luka Samanic,2020-21,3.7,0.5,2.1,0.065,12019,
0,203960,JaKarr,Sampson,JaKarr Sampson,"Sampson, JaKarr",J. Sampson,jakarr-sampson,1993-03-20T00:00:00,St. John's,USA,St. John's/USA,6-7,214,6,14,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,jakarr_sampson,2014,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,203960,JaKarr Sampson,career,5.2,0.7,2.7,,12014,0.0
0,203967,Dario,Saric,Dario Saric,"Saric, Dario",D. Saric,dario-saric,1994-04-08T00:00:00,Anadolu Efes,Croatia,Anadolu Efes/Croatia,6-10,225,5,20,Forward-Center,Active,N,1610612756,Suns,PHX,suns,Phoenix,dario_saric,2016,2021,N,Y,Y,2014,1,12,203967,Dario Saric,2020-21,8.7,1.3,3.8,0.094,12016,
0,203107,Tomas,Satoransky,Tomas Satoransky,"Satoransky, Tomas",T. Satoransky,tomas-satoransky,1991-10-30T00:00:00,FC Barcelona,Czech Republic,FC Barcelona/Czech Republic,6-7,210,5,31,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,tomas_satoransky,2016,2021,N,Y,Y,2012,2,32,203107,Tomas Satoransky,2021-22,0.0,1.0,1.0,-0.014,12016,
0,1629678,Admiral,Schofield,Admiral Schofield,"Schofield, Admiral",A. Schofield,admiral-schofield,1997-03-30T00:00:00,Tennessee,United Kingdom,Tennessee/United Kingdom,6-5,241,1,1,Guard-Forward,Inactive,Y,1610612764,Wizards,WAS,wizards,Washington,admiral_schofield,2019,2019,Y,Y,Y,2019,2,42,1629678,Admiral Schofield,career,3.0,0.5,1.4,,12019,0.0
0,203471,Dennis,Schroder,Dennis Schroder,"Schroder, Dennis",D. Schroder,dennis-schroder,1993-09-15T00:00:00,Braunschweig,Germany,Braunschweig/Germany,6-1,172,8,71,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,dennis_schroder,2013,2021,Y,Y,Y,2013,1,17,203471,Dennis Schroder,2021-22,14.3,6.3,4.5,0.101,12013,
0,203118,Mike,Scott,Mike Scott,"Scott, Mike",M. Scott,mike-scott,1988-07-16T00:00:00,Virginia,USA,Virginia/USA,6-7,237,9,1,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,mike_scott,2012,2020,Y,Y,Y,2012,2,43,203118,Mike Scott,career,6.7,0.9,3.1,,12012,0.0
0,200757,Thabo,Sefolosha,Thabo Sefolosha,"Sefolosha, Thabo",T. Sefolosha,thabo-sefolosha,1984-05-02T00:00:00,,Switzerland,Angelico Biella/Switzerland,6-6,215,14,18,Forward-Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,thabo_sefolosha,2006,2019,N,Y,Y,2006,1,13,200757,Thabo Sefolosha,career,5.7,1.4,3.7,,12006,0.0
0,1629012,Collin,Sexton,Collin Sexton,"Sexton, Collin",C. Sexton,collin-sexton,1999-01-04T00:00:00,Alabama,USA,Alabama/USA,6-1,190,3,2,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,collin_sexton,2018,2021,N,Y,Y,2018,1,8,1629012,Collin Sexton,2021-22,19.0,2.3,2.3,0.071,12018,
0,1629013,Landry,Shamet,Landry Shamet,"Shamet, Landry",L. Shamet,landry-shamet,1997-03-13T00:00:00,Wichita State,USA,Wichita State/USA,6-4,190,3,14,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,landry_shamet,2018,2021,N,Y,Y,2018,1,26,1629013,Landry Shamet,2021-22,6.3,0.7,2.3,0.06,12018,
0,1629621,Marial,Shayok,Marial Shayok,"Shayok, Marial",M. Shayok,marial-shayok,1995-07-26T00:00:00,Iowa State,Canada,Iowa State/Canada,6-5,198,1,35,Guard-Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,marial_shayok,2019,2019,Y,Y,Y,2019,2,54,1629621,Marial Shayok,career,2.8,0.3,1.8,,12019,0.0
0,202697,Iman,Shumpert,Iman Shumpert,"Shumpert, Iman",I. Shumpert,iman-shumpert,1990-06-26T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-5,212,9,,Guard,Inactive,N,0,,,,,iman_shumpert,2011,2020,N,Y,Y,2011,1,17,202697,Iman Shumpert,career,7.2,1.8,3.3,,12011,0.0
0,1627783,Pascal,Siakam,Pascal Siakam,"Siakam, Pascal",P. Siakam,pascal-siakam,1994-04-02T00:00:00,New Mexico State,Cameroon,New Mexico State/Cameroon,6-8,230,5,43,Forward,Active,N,1610612761,Raptors,TOR,raptors,Toronto,pascal_siakam,2016,2021,Y,Y,Y,2016,1,27,1627783,Pascal Siakam,2020-21,21.4,4.5,7.2,0.119,12016,
0,1629735,Chris,Silva,Chris Silva,"Silva, Chris",C. Silva,chris-silva,1996-09-19T00:00:00,South Carolina,Gabon,South Carolina/Gabon,6-8,234,2,,Forward,Inactive,Y,0,,,,,chris_silva,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,1629735,Chris Silva,career,2.8,0.5,2.6,,12019,0.0
0,1627732,Ben,Simmons,Ben Simmons,"Simmons, Ben",B. Simmons,ben-simmons,1996-07-20T00:00:00,Louisiana State,Australia,Louisiana State/Australia,6-11,240,4,25,Guard-Forward,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,ben_simmons,2016,2021,N,Y,Y,2016,1,1,1627732,Ben Simmons,2020-21,14.3,6.9,7.2,0.128,12017,
0,1628424,Kobi,Simmons,Kobi Simmons,"Simmons, Kobi",K. Simmons,kobi-simmons,1997-07-04T00:00:00,Arizona,USA,Arizona/USA,6-5,180,2,23,Guard,Inactive,N,1610612766,Hornets,CHA,hornets,Charlotte,kobi_simmons,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,1628424,Kobi Simmons,career,5.9,2.1,1.5,,12017,0.0
0,1629014,Anfernee,Simons,Anfernee Simons,"Simons, Anfernee",A. Simons,anfernee-simons,1999-06-08T00:00:00,Edgewater HS (FL),USA,Edgewater HS (FL)/USA,6-3,181,3,1,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,anfernee_simons,2018,2021,Y,Y,Y,2018,1,24,1629014,Anfernee Simons,2021-22,13.7,2.0,3.0,0.13,12018,
0,1629346,Alen,Smailagic,Alen Smailagic,"Smailagic, Alen",A. Smailagic,alen-smailagic,2000-08-18T00:00:00,Beko,Serbia,Beko/Serbia,6-10,215,2,6,Forward,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,alen_smailagic,2019,2020,Y,Y,Y,2019,2,39,1629346,Alen Smailagic,career,3.0,0.6,1.5,,22019,0.0
0,203935,Marcus,Smart,Marcus Smart,"Smart, Marcus",M. Smart,marcus-smart,1994-03-06T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-4,220,7,36,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,marcus_smart,2014,2021,Y,Y,Y,2014,1,6,203935,Marcus Smart,2021-22,7.5,5.3,4.5,0.055,12014,
0,202397,Ish,Smith,Ish Smith,"Smith, Ish",I. Smith,ish-smith,1988-07-05T00:00:00,Wake Forest,USA,Wake Forest/USA,6-0,175,11,14,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,ish_smith,2010,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,202397,Ish Smith,2021-22,10.3,5.3,2.0,0.109,12010,
0,1629015,Zhaire,Smith,Zhaire Smith,"Smith, Zhaire",Z. Smith,zhaire-smith,1999-06-04T00:00:00,Texas Tech,USA,Texas Tech/USA,6-3,205,2,5,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,zhaire_smith,2018,2019,Y,Y,Y,2018,1,16,1629015,Zhaire Smith,career,3.7,0.9,1.2,,22018,0.0
0,1628372,Dennis,Smith Jr.,Dennis Smith Jr.,"Smith Jr., Dennis",D. Smith Jr.,dennis-smith-jr,1997-11-25T00:00:00,North Carolina State,USA,North Carolina State/USA,6-2,205,4,10,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,dennis_smith jr.,2017,2021,N,Y,Y,2017,1,9,1628372,Dennis Smith Jr.,2021-22,4.5,4.0,2.0,0.116,12017,
0,203503,Tony,Snell,Tony Snell,"Snell, Tony",T. Snell,tony-snell,1991-11-10T00:00:00,New Mexico,USA,New Mexico/USA,6-6,213,8,17,Guard,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,tony_snell,2013,2021,N,Y,Y,2013,1,20,203503,Tony Snell,2020-21,5.3,1.3,2.4,0.06,12013,
0,1629034,Ray,Spalding,Ray Spalding,"Spalding, Ray",R. Spalding,ray-spalding,1997-03-11T00:00:00,Louisville,USA,Louisville/USA,6-9,225,1,,Forward,Inactive,N,0,,,,,ray_spalding,2018,2020,Y,Y,Y,2018,2,56,1629034,Ray Spalding,career,3.6,0.3,3.3,,12018,0.0
0,1629016,Omari,Spellman,Omari Spellman,"Spellman, Omari",O. Spellman,omari-spellman,1997-07-21T00:00:00,Villanova,USA,Villanova/USA,6-8,245,2,14,Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,omari_spellman,2018,2019,Y,Y,Y,2018,1,30,1629016,Omari Spellman,career,6.8,1.0,4.3,,12018,0.0
0,1629622,Max,Strus,Max Strus,"Strus, Max",M. Strus,max-strus,1996-03-28T00:00:00,DePaul,USA,DePaul/USA,6-5,215,2,31,Guard-Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,max_strus,2019,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,1629622,Max Strus,2021-22,5.0,0.7,2.3,0.052,12019,
0,1628410,Edmond,Sumner,Edmond Sumner,"Sumner, Edmond",E. Sumner,edmond-sumner,1995-12-31T00:00:00,Xavier,USA,Xavier/USA,6-4,196,4,5,Guard,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,edmond_sumner,2017,2020,Y,Y,Y,2017,2,52,1628410,Edmond Sumner,career,5.7,1.1,1.5,,22017,0.0
0,1628403,Caleb,Swanigan,Caleb Swanigan,"Swanigan, Caleb",C. Swanigan,caleb-swanigan,1997-04-18T00:00:00,Purdue,USA,Purdue/USA,6-9,260,3,50,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,caleb_swanigan,2017,2019,Y,Y,Y,2017,1,26,1628403,Caleb Swanigan,career,2.3,0.7,2.9,,12017,0.0
0,1628369,Jayson,Tatum,Jayson Tatum,"Tatum, Jayson",J. Tatum,jayson-tatum,1998-03-03T00:00:00,Duke,USA,Duke/USA,6-8,210,4,0,Forward-Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,jayson_tatum,2017,2021,N,Y,Y,2017,1,3,1628369,Jayson Tatum,2021-22,27.5,4.5,8.3,0.138,12017,
0,201952,Jeff,Teague,Jeff Teague,"Teague, Jeff",J. Teague,jeff-teague,1988-06-10T00:00:00,Wake Forest,USA,Wake Forest/USA,6-3,195,12,5,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,jeff_teague,2009,2020,N,Y,Y,2009,1,19,201952,Jeff Teague,career,12.2,5.6,2.4,,12009,1.0
0,202066,Garrett,Temple,Garrett Temple,"Temple, Garrett",G. Temple,garrett-temple,1986-05-08T00:00:00,Louisiana State,USA,Louisiana State/USA,6-5,195,11,17,Guard-Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,garrett_temple,2009,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,202066,Garrett Temple,2021-22,3.3,0.5,3.0,0.069,12009,
0,1628464,Daniel,Theis,Daniel Theis,"Theis, Daniel",D. Theis,daniel-theis,1992-04-04T00:00:00,Brose Bamberg,Germany,Brose Bamberg/Germany,6-9,245,4,27,Forward-Center,Active,Y,1610612745,Rockets,HOU,rockets,Houston,daniel_theis,2017,2021,N,Y,Y,Undrafted,Undrafted,Undrafted,1628464,Daniel Theis,2021-22,8.8,0.8,5.8,0.092,12017,
0,202738,Isaiah,Thomas,Isaiah Thomas,"Thomas, Isaiah",I. Thomas,isaiah-thomas,1989-02-07T00:00:00,Washington,USA,Washington/USA,5-9,185,9,4,Guard,Inactive,N,0,,,,,isaiah_thomas,2011,2020,N,Y,Y,2011,2,60,202738,Isaiah Thomas,career,18.1,4.9,2.4,,12011,2.0
0,1629017,Khyri,Thomas,Khyri Thomas,"Thomas, Khyri",K. Thomas,khyri-thomas,1996-05-08T00:00:00,Creighton,USA,Creighton/USA,6-3,210,3,13,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,khyri_thomas,2018,2020,Y,Y,Y,2018,2,38,1629017,Khyri Thomas,career,4.1,0.9,1.0,,12018,0.0
0,1629744,Matt,Thomas,Matt Thomas,"Thomas, Matt",M. Thomas,matt-thomas,1994-08-04T00:00:00,Iowa State,USA,Iowa State/USA,6-3,190,2,21,Guard,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,matt_thomas,2019,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,1629744,Matt Thomas,2021-22,0.0,0.0,0.0,-0.143,12019,
0,202691,Klay,Thompson,Klay Thompson,"Thompson, Klay",K. Thompson,klay-thompson,1990-02-08T00:00:00,Washington State,USA,Washington State/USA,6-6,215,8,11,Guard,Active,N,1610612744,Warriors,GSW,warriors,Golden State,klay_thompson,2011,2021,N,Y,Y,2011,1,11,202691,Klay Thompson,2018-19,21.5,2.4,3.8,0.103,12011,
0,202684,Tristan,Thompson,Tristan Thompson,"Thompson, Tristan",T. Thompson,tristan-thompson,1991-03-13T00:00:00,Texas-Austin,Canada,Texas-Austin/Canada,6-9,254,10,13,Center-Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,tristan_thompson,2011,2021,N,Y,Y,2011,1,4,202684,Tristan Thompson,2021-22,4.0,0.0,4.7,0.077,12011,
0,1629680,Matisse,Thybulle,Matisse Thybulle,"Thybulle, Matisse",M. Thybulle,matisse-thybulle,1997-03-04T00:00:00,Washington,USA,Washington/USA,6-5,201,2,22,Guard-Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,matisse_thybulle,2019,2021,N,Y,Y,2019,1,20,1629680,Matisse Thybulle,2021-22,3.8,1.0,2.3,0.056,12019,
0,201229,Anthony,Tolliver,Anthony Tolliver,"Tolliver, Anthony",A. Tolliver,anthony-tolliver,1985-06-01T00:00:00,Creighton,USA,Creighton/USA,6-8,240,13,43,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,anthony_tolliver,2008,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,201229,Anthony Tolliver,career,6.1,0.9,3.3,,12007,0.0
0,1626157,Karl-Anthony,Towns,Karl-Anthony Towns,"Towns, Karl-Anthony",K. Towns,karl-anthony-towns,1995-11-15T00:00:00,Kentucky,USA,Kentucky/USA,6-11,248,6,32,Center-Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,karl-anthony_towns,2015,2021,N,Y,Y,2015,1,1,1626157,Karl-Anthony Towns,2021-22,29.0,3.7,9.3,0.226,12015,
0,1629018,Gary,Trent Jr.,Gary Trent Jr.,"Trent Jr., Gary",G. Trent Jr.,gary-trent-jr,1999-01-18T00:00:00,Duke,USA,Duke/USA,6-5,209,3,33,Guard-Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,gary_trent_jr,2018,2021,Y,Y,Y,2018,2,37,1629018,Gary Trent Jr.,2021-22,14.0,0.8,3.5,0.075,12018,
0,1629019,Allonzo,Trier,Allonzo Trier,"Trier, Allonzo",A. Trier,allonzo-trier,1996-01-17T00:00:00,Arizona,USA,Arizona/USA,6-4,200,1,,Guard,Inactive,N,0,,,,,allonzo_trier,2018,2019,Y,Y,Y,2018,,,1629019,Allonzo Trier,career,9.7,1.7,2.6,,12018,0.0
0,200782,P.J.,Tucker,P.J. Tucker,"Tucker, P.J.",P. Tucker,pj-tucker,1985-05-05T00:00:00,Texas-Austin,USA,Texas-Austin/USA,6-5,245,10,17,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,pj_tucker,2006,2021,Y,Y,Y,2006,2,35,200782,P.J. Tucker,2021-22,2.7,1.3,4.7,0.051,12006,
0,1629730,Rayjon,Tucker,Rayjon Tucker,"Tucker, Rayjon",R. Tucker,rayjon-tucker,1997-09-24T00:00:00,Arkansas-Little Rock,USA,Arkansas-Little Rock/USA,6-3,209,2,9,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,rayjon_tucker,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,1629730,Rayjon Tucker,career,2.8,0.3,0.9,,12019,0.0
0,202323,Evan,Turner,Evan Turner,"Turner, Evan",E. Turner,evan-turner,1988-10-27T00:00:00,Ohio State,USA,Ohio State/USA,6-6,220,10,1,Guard-Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,evan_turner,2010,2019,N,Y,Y,2010,1,2,202323,Evan Turner,career,9.7,3.5,4.6,,12010,0.0
0,1626167,Myles,Turner,Myles Turner,"Turner, Myles",M. Turner,myles-turner,1996-03-24T00:00:00,Texas-Austin,USA,Texas-Austin/USA,6-11,250,6,33,Center-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,myles_turner,2015,2021,N,Y,Y,2015,1,11,1626167,Myles Turner,2021-22,14.5,0.5,6.3,0.104,12015,
0,202685,Jonas,Valanciunas,Jonas Valanciunas,"Valanciunas, Jonas",J. Valanciunas,jonas-valanciunas,1992-05-06T00:00:00,Lietuvos rytas Vilnius,Lithuania,Lietuvos rytas Vilnius/Lithuania,6-11,265,9,17,Center,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,jonas_valanciunas,2012,2021,N,Y,Y,2011,1,5,202685,Jonas Valanciunas,2021-22,17.3,2.8,15.0,0.154,12012,
0,1627756,Denzel,Valentine,Denzel Valentine,"Valentine, Denzel",D. Valentine,denzel-valentine,1993-11-16T00:00:00,Michigan State,USA,Michigan State/USA,6-4,220,4,45,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,denzel_valentine,2016,2021,Y,Y,Y,2016,1,14,1627756,Denzel Valentine,2021-22,0.0,0.0,0.0,0.095,12016,
0,1627832,Fred,VanVleet,Fred VanVleet,"VanVleet, Fred",F. VanVleet,fred-vanvleet,1994-02-25T00:00:00,Wichita State,USA,Wichita State/USA,6-1,197,5,23,Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,fred_vanvleet,2016,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,1627832,Fred VanVleet,2021-22,14.5,8.8,4.5,0.091,12016,
0,1629020,Jarred,Vanderbilt,Jarred Vanderbilt,"Vanderbilt, Jarred",J. Vanderbilt,jarred-vanderbilt,1999-04-03T00:00:00,Kentucky,USA,Kentucky/USA,6-9,214,3,8,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jarred_vanderbilt,2018,2021,Y,Y,Y,2018,2,41,1629020,Jarred Vanderbilt,2021-22,2.0,0.7,3.7,0.143,22018,
0,1629216,Gabe,Vincent,Gabe Vincent,"Vincent, Gabe",G. Vincent,gabe-vincent,1996-06-14T00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,6-3,200,2,2,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,gabe_vincent,2019,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,1629216,Gabe Vincent,2021-22,3.0,2.0,1.7,0.052,12019,
0,203943,Noah,Vonleh,Noah Vonleh,"Vonleh, Noah",N. Vonleh,noah-vonleh,1995-08-24T00:00:00,Indiana,USA,Indiana/USA,6-10,257,6,,Forward,Inactive,N,0,,,,,noah_vonleh,2014,2020,Y,Y,Y,2014,1,9,203943,Noah Vonleh,career,4.9,0.8,5.1,,12014,0.0
0,202696,Nikola,Vucevic,Nikola Vucevic,"Vucevic, Nikola",N. Vucevic,nikola-vucevic,1990-10-24T00:00:00,Southern California,Montenegro,Southern California/Montenegro,6-10,260,10,9,Center,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,nikola_vucevic,2011,2021,N,Y,Y,2011,1,16,202696,Nikola Vucevic,2021-22,14.3,3.5,11.5,0.122,12011,
0,1629731,Dean,Wade,Dean Wade,"Wade, Dean",D. Wade,dean-wade,1996-11-20T00:00:00,Kansas State,USA,Kansas State/USA,6-9,228,2,32,Forward-Center,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,dean_wade,2019,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,1629731,Dean Wade,2021-22,1.5,0.0,1.0,0.143,12019,
0,1629021,Moritz,Wagner,Moritz Wagner,"Wagner, Moritz",M. Wagner,moritz-wagner,1997-04-26T00:00:00,Michigan,Germany,Michigan/Germany,6-11,245,3,21,Forward-Center,Active,Y,1610612753,Magic,ORL,magic,Orlando,moritz_wagner,2018,2021,Y,Y,Y,2018,1,25,1629021,Moritz Wagner,2021-22,6.0,0.8,3.5,0.038,22018,
0,203079,Dion,Waiters,Dion Waiters,"Waiters, Dion",D. Waiters,dion-waiters,1991-12-10T00:00:00,Syracuse,USA,Syracuse/USA,6-3,210,8,18,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,dion_waiters,2012,2019,N,Y,Y,2012,1,4,203079,Dion Waiters,career,13.1,2.8,2.6,,12012,0.0
0,202689,Kemba,Walker,Kemba Walker,"Walker, Kemba",K. Walker,kemba-walker,1990-05-08T00:00:00,Connecticut,USA,Connecticut/USA,6-0,184,10,8,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,kemba_walker,2011,2021,N,Y,Y,2011,1,9,202689,Kemba Walker,2021-22,12.5,3.0,2.8,0.103,12011,
0,1629022,Lonnie,Walker IV,Lonnie Walker IV,"Walker IV, Lonnie",L. Walker IV,lonnie-walker-iv,1998-12-14T00:00:00,Miami,USA,Miami/USA,6-4,204,3,1,Guard-Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,lonnie_walker,2018,2021,Y,Y,Y,2018,1,18,1629022,Lonnie Walker IV,2021-22,15.3,3.3,3.5,0.122,12018,
0,202322,John,Wall,John Wall,"Wall, John",J. Wall,john-wall,1990-09-06T00:00:00,Kentucky,USA,Kentucky/USA,6-3,210,10,1,Guard,Active,N,1610612745,Rockets,HOU,rockets,Houston,john_wall,2010,2021,N,Y,Y,2010,1,1,202322,John Wall,2020-21,20.6,6.9,3.2,0.114,12010,
